CPU ,CPU rate
0.03534,0.03534
0.03607,0.03607
0.03699,0.03699
0.03705,0.03705
0.03705,0.03705
0.03802,0.03802
0.03699,0.03699
0.03784,0.03784
0.03729,0.03729
0.03735,0.03735
0.03784,0.03784
0.03748,0.03748
0.03711,0.03711
0.03625,0.03625
0.03595,0.03595
0.03827,0.03827
0.03815,0.03815
0.03925,0.03925
0.03937,0.03937
0.03864,0.03864
0.03784,0.03784
0.0387,0.0387
0.03821,0.03821
0.03973,0.03973
0.03821,0.03821
0.03821,0.03821
0.03876,0.03876
0.03979,0.03979
0.03961,0.03961
0.04065,0.04065
0.04028,0.04028
0.04022,0.04022
0.03998,0.03998
0.04004,0.04004
0.03998,0.03998
0.03992,0.03992
0.03912,0.03912
0.03833,0.03833
0.03857,0.03857
0.03937,0.03937
0.03986,0.03986
0.04108,0.04108
0.0412,0.0412
0.0412,0.0412
0.04071,0.04071
0.04114,0.04114
0.03998,0.03998
0.04022,0.04022
0.04004,0.04004
0.0387,0.0387
0.03961,0.03961
0.03827,0.03827
0.0401,0.0401
0.03998,0.03998
0.04065,0.04065
0.03961,0.03961
0.04071,0.04071
0.04114,0.04114
0.04041,0.04041
0.03955,0.03955
0.03967,0.03967
0.03821,0.03821
0.03748,0.03748
0.03815,0.03815
0.03894,0.03894
0.03967,0.03967
0.03943,0.03943
0.03973,0.03973
0.04004,0.04004
0.039,0.039
0.03833,0.03833
0.03845,0.03845
0.03833,0.03833
0.03778,0.03778
0.03687,0.03687
0.03784,0.03784
0.03735,0.03735
0.03845,0.03845
0.03802,0.03802
0.039,0.039
0.03833,0.03833
0.03815,0.03815
0.03735,0.03735
0.03796,0.03796
0.03729,0.03729
0.0379,0.0379
0.03625,0.03625
0.03577,0.03577
0.03638,0.03638
0.03693,0.03693
0.03748,0.03748
0.03662,0.03662
0.03851,0.03851
0.03918,0.03918
0.03833,0.03833
0.03784,0.03784
0.03748,0.03748
0.03735,0.03735
0.03705,0.03705
0.03632,0.03632
0.03613,0.03613
0.03699,0.03699
0.03766,0.03766
0.03711,0.03711
0.03845,0.03845
0.03851,0.03851
0.03882,0.03882
0.03833,0.03833
0.0376,0.0376
0.03656,0.03656
0.03723,0.03723
0.03638,0.03638
0.03577,0.03577
0.03668,0.03668
0.0365,0.0365
0.03766,0.03766
0.03595,0.03595
0.03729,0.03729
0.03595,0.03595
0.03522,0.03522
0.03534,0.03534
0.03656,0.03656
0.03601,0.03601
0.03674,0.03674
0.0354,0.0354
0.03534,0.03534
0.03625,0.03625
0.03693,0.03693
0.03687,0.03687
0.03754,0.03754
0.03772,0.03772
0.03717,0.03717
0.03595,0.03595
0.03619,0.03619
0.03546,0.03546
0.03577,0.03577
0.03516,0.03516
0.03375,0.03375
0.03436,0.03436
0.03381,0.03381
0.03485,0.03485
0.03497,0.03497
0.03589,0.03589
0.03479,0.03479
0.03455,0.03455
0.03577,0.03577
0.03595,0.03595
0.0351,0.0351
0.03571,0.03571
0.03424,0.03424
0.03326,0.03326
0.03467,0.03467
0.03546,0.03546
0.03589,0.03589
0.03607,0.03607
0.03632,0.03632
0.03564,0.03564
0.03296,0.03296
0.03302,0.03302
0.03271,0.03271
0.0332,0.0332
0.03079,0.03079
0.03091,0.03091
0.03204,0.03204
0.03217,0.03217
0.03302,0.03302
0.03253,0.03253
0.03363,0.03363
0.03308,0.03308
0.03235,0.03235
0.03284,0.03284
0.03302,0.03302
0.03064,0.03064
0.03235,0.03235
0.03094,0.03094
0.02997,0.02997
0.03107,0.03107
0.03198,0.03198
0.03265,0.03265
0.03259,0.03259
0.03375,0.03375
0.03406,0.03406
0.03174,0.03174
0.0321,0.0321
0.03235,0.03235
0.03217,0.03217
0.03052,0.03052
0.02979,0.02979
0.02972,0.02972
0.03122,0.03122
0.03156,0.03156
0.03125,0.03125
0.03271,0.03271
0.03333,0.03333
0.03137,0.03137
0.03162,0.03162
0.03198,0.03198
0.03168,0.03168
0.03168,0.03168
0.03104,0.03104
0.02969,0.02969
0.03192,0.03192
0.03131,0.03131
0.03241,0.03241
0.03333,0.03333
0.03375,0.03375
0.034,0.034
0.03101,0.03101
0.03217,0.03217
0.03284,0.03284
0.03223,0.03223
0.03006,0.03006
0.02957,0.02957
0.02881,0.02881
0.02914,0.02914
0.02942,0.02942
0.02927,0.02927
0.02991,0.02991
0.02948,0.02948
0.02951,0.02951
0.02878,0.02878
0.02911,0.02911
0.0282,0.0282
0.02878,0.02878
0.02853,0.02853
0.02756,0.02756
0.02832,0.02832
0.02859,0.02859
0.02994,0.02994
0.02997,0.02997
0.03107,0.03107
0.03076,0.03076
0.02933,0.02933
0.02951,0.02951
0.03012,0.03012
0.03082,0.03082
0.02917,0.02917
0.02832,0.02832
0.02728,0.02728
0.02921,0.02921
0.02972,0.02972
0.02997,0.02997
0.03055,0.03055
0.03036,0.03036
0.03085,0.03085
0.03107,0.03107
0.03143,0.03143
0.03061,0.03061
0.03119,0.03119
0.03058,0.03058
0.03006,0.03006
0.02997,0.02997
0.03012,0.03012
0.03259,0.03259
0.03217,0.03217
0.03284,0.03284
0.03387,0.03387
0.03198,0.03198
0.03259,0.03259
0.03369,0.03369
0.03345,0.03345
0.03229,0.03229
0.0321,0.0321
0.03149,0.03149
0.03369,0.03369
0.03326,0.03326
0.03442,0.03442
0.03516,0.03516
0.03571,0.03571
0.03564,0.03564
0.03351,0.03351
0.03424,0.03424
0.03442,0.03442
0.03461,0.03461
0.03418,0.03418
0.03406,0.03406
0.03333,0.03333
0.03387,0.03387
0.03522,0.03522
0.0365,0.0365
0.03918,0.03918
0.03833,0.03833
0.0365,0.0365
0.03723,0.03723
0.03894,0.03894
0.03809,0.03809
0.03839,0.03839
0.03784,0.03784
0.03748,0.03748
0.03876,0.03876
0.03851,0.03851
0.03845,0.03845
0.0387,0.0387
0.03943,0.03943
0.03918,0.03918
0.03748,0.03748
0.03772,0.03772
0.03772,0.03772
0.03778,0.03778
0.03754,0.03754
0.03735,0.03735
0.03711,0.03711
0.03857,0.03857
0.0379,0.0379
0.03857,0.03857
0.04095,0.04095
0.04156,0.04156
0.04089,0.04089
0.03967,0.03967
0.04028,0.04028
0.039,0.039
0.03857,0.03857
0.03809,0.03809
0.03766,0.03766
0.03748,0.03748
0.03699,0.03699
0.03851,0.03851
0.03833,0.03833
0.0387,0.0387
0.03802,0.03802
0.03723,0.03723
0.03778,0.03778
0.03961,0.03961
0.0376,0.0376
0.03735,0.03735
0.03778,0.03778
0.03607,0.03607
0.03723,0.03723
0.03632,0.03632
0.03741,0.03741
0.03772,0.03772
0.03827,0.03827
0.03772,0.03772
0.03619,0.03619
0.03741,0.03741
0.03717,0.03717
0.03705,0.03705
0.03577,0.03577
0.03607,0.03607
0.03583,0.03583
0.03583,0.03583
0.03638,0.03638
0.03625,0.03625
0.03839,0.03839
0.03784,0.03784
0.03735,0.03735
0.03693,0.03693
0.03778,0.03778
0.03723,0.03723
0.03619,0.03619
0.03638,0.03638
0.03717,0.03717
0.03723,0.03723
0.03577,0.03577
0.03693,0.03693
0.03827,0.03827
0.03723,0.03723
0.0365,0.0365
0.03589,0.03589
0.03625,0.03625
0.03687,0.03687
0.0368,0.0368
0.03613,0.03613
0.03595,0.03595
0.03516,0.03516
0.03687,0.03687
0.03583,0.03583
0.03607,0.03607
0.03741,0.03741
0.03809,0.03809
0.0379,0.0379
0.03693,0.03693
0.03662,0.03662
0.0368,0.0368
0.03552,0.03552
0.03516,0.03516
0.03571,0.03571
0.03455,0.03455
0.03479,0.03479
0.0351,0.0351
0.03564,0.03564
0.0368,0.0368
0.03693,0.03693
0.03546,0.03546
0.03656,0.03656
0.03632,0.03632
0.03571,0.03571
0.03363,0.03363
0.03485,0.03485
0.0332,0.0332
0.03363,0.03363
0.03387,0.03387
0.03308,0.03308
0.03418,0.03418
0.03546,0.03546
0.03491,0.03491
0.03387,0.03387
0.03394,0.03394
0.03424,0.03424
0.03314,0.03314
0.03259,0.03259
0.03497,0.03497
0.0329,0.0329
0.03339,0.03339
0.03302,0.03302
0.03314,0.03314
0.03516,0.03516
0.03516,0.03516
0.03412,0.03412
0.03369,0.03369
0.03491,0.03491
0.0354,0.0354
0.03442,0.03442
0.0332,0.0332
0.03314,0.03314
0.0329,0.0329
0.03241,0.03241
0.03284,0.03284
0.03442,0.03442
0.03503,0.03503
0.03479,0.03479
0.03387,0.03387
0.03412,0.03412
0.03619,0.03619
0.03479,0.03479
0.03394,0.03394
0.03394,0.03394
0.03278,0.03278
0.03351,0.03351
0.03363,0.03363
0.03412,0.03412
0.03534,0.03534
0.03491,0.03491
0.03534,0.03534
0.034,0.034
0.03442,0.03442
0.0351,0.0351
0.03363,0.03363
0.0332,0.0332
0.03296,0.03296
0.03314,0.03314
0.03192,0.03192
0.03253,0.03253
0.034,0.034
0.03479,0.03479
0.03461,0.03461
0.03235,0.03235
0.03174,0.03174
0.03333,0.03333
0.03259,0.03259
0.03253,0.03253
0.03271,0.03271
0.03101,0.03101
0.03168,0.03168
0.03088,0.03088
0.0307,0.0307
0.03247,0.03247
0.03174,0.03174
0.03253,0.03253
0.03131,0.03131
0.0318,0.0318
0.03149,0.03149
0.03345,0.03345
0.03363,0.03363
0.03479,0.03479
0.03345,0.03345
0.03036,0.03036
0.02957,0.02957
0.02869,0.02869
0.02991,0.02991
0.0304,0.0304
0.02985,0.02985
0.02988,0.02988
0.03046,0.03046
0.02951,0.02951
0.02795,0.02795
0.02713,0.02713
0.02853,0.02853
0.02838,0.02838
0.02838,0.02838
0.02814,0.02814
0.02911,0.02911
0.02878,0.02878
0.03043,0.03043
0.02914,0.02914
0.02933,0.02933
0.02982,0.02982
0.02994,0.02994
0.02863,0.02863
0.03,0.03
0.02798,0.02798
0.0289,0.0289
0.0289,0.0289
0.02826,0.02826
0.02969,0.02969
0.02887,0.02887
0.02985,0.02985
0.03012,0.03012
0.03015,0.03015
0.02994,0.02994
0.02853,0.02853
0.0282,0.0282
0.0296,0.0296
0.02869,0.02869
0.03,0.03
0.03149,0.03149
0.03333,0.03333
0.03217,0.03217
0.03131,0.03131
0.02957,0.02957
0.02975,0.02975
0.03043,0.03043
0.03241,0.03241
0.03491,0.03491
0.03116,0.03116
0.02902,0.02902
0.03021,0.03021
0.03055,0.03055
0.02902,0.02902
0.02994,0.02994
0.03073,0.03073
0.03149,0.03149
0.02859,0.02859
0.02982,0.02982
0.0296,0.0296
0.02872,0.02872
0.02866,0.02866
0.0296,0.0296
0.02878,0.02878
0.02878,0.02878
0.02872,0.02872
0.02997,0.02997
0.0307,0.0307
0.03229,0.03229
0.02917,0.02917
0.02945,0.02945
0.0304,0.0304
0.02954,0.02954
0.02893,0.02893
0.02942,0.02942
0.02872,0.02872
0.02951,0.02951
0.02975,0.02975
0.0296,0.0296
0.0321,0.0321
0.03217,0.03217
0.03308,0.03308
0.03351,0.03351
0.03326,0.03326
0.03424,0.03424
0.03326,0.03326
0.03259,0.03259
0.03442,0.03442
0.03333,0.03333
0.03333,0.03333
0.03387,0.03387
0.03473,0.03473
0.03723,0.03723
0.03882,0.03882
0.03839,0.03839
0.03839,0.03839
0.03857,0.03857
0.03827,0.03827
0.03662,0.03662
0.03711,0.03711
0.03619,0.03619
0.03613,0.03613
0.03613,0.03613
0.03564,0.03564
0.03857,0.03857
0.03766,0.03766
0.03729,0.03729
0.03656,0.03656
0.0368,0.0368
0.03845,0.03845
0.03784,0.03784
0.03717,0.03717
0.0379,0.0379
0.03772,0.03772
0.03821,0.03821
0.03784,0.03784
0.0379,0.0379
0.03986,0.03986
0.03961,0.03961
0.03656,0.03656
0.03589,0.03589
0.03668,0.03668
0.03735,0.03735
0.0368,0.0368
0.03772,0.03772
0.03918,0.03918
0.04156,0.04156
0.04114,0.04114
0.04285,0.04285
0.04163,0.04163
0.04163,0.04163
0.04059,0.04059
0.04071,0.04071
0.03986,0.03986
0.04187,0.04187
0.0423,0.0423
0.04071,0.04071
0.04126,0.04126
0.04126,0.04126
0.04114,0.04114
0.04102,0.04102
0.04016,0.04016
0.03882,0.03882
0.0387,0.0387
0.03949,0.03949
0.03961,0.03961
0.03992,0.03992
0.04028,0.04028
0.039,0.039
0.03827,0.03827
0.039,0.039
0.03882,0.03882
0.039,0.039
0.03827,0.03827
0.03912,0.03912
0.03967,0.03967
0.03851,0.03851
0.03802,0.03802
0.03888,0.03888
0.03845,0.03845
0.04022,0.04022
0.03894,0.03894
0.03961,0.03961
0.04169,0.04169
0.04187,0.04187
0.03931,0.03931
0.03998,0.03998
0.04016,0.04016
0.039,0.039
0.03918,0.03918
0.0401,0.0401
0.03998,0.03998
0.04132,0.04132
0.0412,0.0412
0.04034,0.04034
0.03986,0.03986
0.03925,0.03925
0.03931,0.03931
0.03918,0.03918
0.03992,0.03992
0.04059,0.04059
0.04022,0.04022
0.03998,0.03998
0.04077,0.04077
0.03943,0.03943
0.04034,0.04034
0.03961,0.03961
0.03961,0.03961
0.03882,0.03882
0.03851,0.03851
0.03967,0.03967
0.03864,0.03864
0.03833,0.03833
0.03961,0.03961
0.03857,0.03857
0.03851,0.03851
0.03833,0.03833
0.03802,0.03802
0.03833,0.03833
0.03766,0.03766
0.03748,0.03748
0.03711,0.03711
0.03741,0.03741
0.03668,0.03668
0.03687,0.03687
0.03754,0.03754
0.0376,0.0376
0.03778,0.03778
0.03766,0.03766
0.03754,0.03754
0.03796,0.03796
0.03729,0.03729
0.03717,0.03717
0.03693,0.03693
0.03711,0.03711
0.03699,0.03699
0.03656,0.03656
0.03601,0.03601
0.03656,0.03656
0.03699,0.03699
0.03583,0.03583
0.03503,0.03503
0.03461,0.03461
0.03522,0.03522
0.03625,0.03625
0.03735,0.03735
0.03424,0.03424
0.03436,0.03436
0.03522,0.03522
0.03595,0.03595
0.03601,0.03601
0.03564,0.03564
0.03558,0.03558
0.03613,0.03613
0.03546,0.03546
0.03583,0.03583
0.03467,0.03467
0.03589,0.03589
0.03491,0.03491
0.03461,0.03461
0.03418,0.03418
0.03406,0.03406
0.03473,0.03473
0.03497,0.03497
0.03516,0.03516
0.034,0.034
0.0354,0.0354
0.03546,0.03546
0.03528,0.03528
0.03406,0.03406
0.03558,0.03558
0.03595,0.03595
0.03394,0.03394
0.03418,0.03418
0.0332,0.0332
0.03339,0.03339
0.03485,0.03485
0.03448,0.03448
0.03296,0.03296
0.03333,0.03333
0.03265,0.03265
0.03369,0.03369
0.03369,0.03369
0.03357,0.03357
0.03247,0.03247
0.03357,0.03357
0.03577,0.03577
0.0379,0.0379
0.03503,0.03503
0.03235,0.03235
0.03247,0.03247
0.03253,0.03253
0.03137,0.03137
0.03186,0.03186
0.03168,0.03168
0.03186,0.03186
0.0311,0.0311
0.03162,0.03162
0.03094,0.03094
0.03149,0.03149
0.03162,0.03162
0.03098,0.03098
0.03253,0.03253
0.03186,0.03186
0.03284,0.03284
0.03284,0.03284
0.03357,0.03357
0.03174,0.03174
0.03192,0.03192
0.03098,0.03098
0.03049,0.03049
0.03098,0.03098
0.03113,0.03113
0.03091,0.03091
0.02988,0.02988
0.03067,0.03067
0.03186,0.03186
0.03131,0.03131
0.03253,0.03253
0.03192,0.03192
0.03247,0.03247
0.03271,0.03271
0.03198,0.03198
0.03223,0.03223
0.03156,0.03156
0.02979,0.02979
0.02945,0.02945
0.02985,0.02985
0.02982,0.02982
0.02997,0.02997
0.02899,0.02899
0.02988,0.02988
0.02927,0.02927
0.02963,0.02963
0.02893,0.02893
0.02921,0.02921
0.02985,0.02985
0.02869,0.02869
0.02948,0.02948
0.02927,0.02927
0.02963,0.02963
0.02908,0.02908
0.0293,0.0293
0.02969,0.02969
0.02899,0.02899
0.03067,0.03067
0.03088,0.03088
0.03033,0.03033
0.03021,0.03021
0.03024,0.03024
0.03064,0.03064
0.03204,0.03204
0.03143,0.03143
0.03055,0.03055
0.03149,0.03149
0.03107,0.03107
0.03217,0.03217
0.03137,0.03137
0.03241,0.03241
0.03052,0.03052
0.03021,0.03021
0.03043,0.03043
0.02982,0.02982
0.03055,0.03055
0.03009,0.03009
0.03091,0.03091
0.0318,0.0318
0.03217,0.03217
0.03186,0.03186
0.03162,0.03162
0.03113,0.03113
0.03369,0.03369
0.03259,0.03259
0.03302,0.03302
0.03186,0.03186
0.03162,0.03162
0.0318,0.0318
0.03241,0.03241
0.03186,0.03186
0.03116,0.03116
0.03076,0.03076
0.03235,0.03235
0.03116,0.03116
0.0318,0.0318
0.03137,0.03137
0.03156,0.03156
0.03217,0.03217
0.03131,0.03131
0.03241,0.03241
0.03217,0.03217
0.03174,0.03174
0.0318,0.0318
0.03186,0.03186
0.0318,0.0318
0.03192,0.03192
0.03204,0.03204
0.03253,0.03253
0.03217,0.03217
0.0329,0.0329
0.03333,0.03333
0.03491,0.03491
0.03607,0.03607
0.03589,0.03589
0.03558,0.03558
0.03583,0.03583
0.03613,0.03613
0.03723,0.03723
0.03735,0.03735
0.0365,0.0365
0.03589,0.03589
0.03534,0.03534
0.03656,0.03656
0.03674,0.03674
0.03668,0.03668
0.03802,0.03802
0.03839,0.03839
0.03748,0.03748
0.03821,0.03821
0.03564,0.03564
0.03442,0.03442
0.03473,0.03473
0.03668,0.03668
0.03571,0.03571
0.03577,0.03577
0.03741,0.03741
0.03656,0.03656
0.03705,0.03705
0.03577,0.03577
0.03711,0.03711
0.03619,0.03619
0.03632,0.03632
0.0368,0.0368
0.03558,0.03558
0.03699,0.03699
0.03662,0.03662
0.03668,0.03668
0.03809,0.03809
0.03754,0.03754
0.03815,0.03815
0.03674,0.03674
0.03644,0.03644
0.03735,0.03735
0.03766,0.03766
0.03601,0.03601
0.0365,0.0365
0.03693,0.03693
0.03766,0.03766
0.0379,0.0379
0.03717,0.03717
0.03802,0.03802
0.03778,0.03778
0.03656,0.03656
0.0365,0.0365
0.03705,0.03705
0.0365,0.0365
0.0376,0.0376
0.03705,0.03705
0.03577,0.03577
0.03717,0.03717
0.03595,0.03595
0.03656,0.03656
0.03564,0.03564
0.03802,0.03802
0.03638,0.03638
0.03558,0.03558
0.03595,0.03595
0.03693,0.03693
0.03723,0.03723
0.03601,0.03601
0.03656,0.03656
0.03528,0.03528
0.03723,0.03723
0.03674,0.03674
0.03668,0.03668
0.03845,0.03845
0.03668,0.03668
0.03595,0.03595
0.03607,0.03607
0.03705,0.03705
0.03717,0.03717
0.03729,0.03729
0.03668,0.03668
0.03607,0.03607
0.03705,0.03705
0.03741,0.03741
0.03735,0.03735
0.0368,0.0368
0.03748,0.03748
0.0365,0.0365
0.03625,0.03625
0.03674,0.03674
0.03717,0.03717
0.0376,0.0376
0.0365,0.0365
0.03687,0.03687
0.03577,0.03577
0.03754,0.03754
0.03656,0.03656
0.03687,0.03687
0.03748,0.03748
0.03644,0.03644
0.03656,0.03656
0.03699,0.03699
0.03656,0.03656
0.03546,0.03546
0.0365,0.0365
0.03595,0.03595
0.03491,0.03491
0.03558,0.03558
0.03503,0.03503
0.03473,0.03473
0.03461,0.03461
0.03632,0.03632
0.03601,0.03601
0.03522,0.03522
0.03577,0.03577
0.03625,0.03625
0.03674,0.03674
0.03619,0.03619
0.03577,0.03577
0.0343,0.0343
0.03589,0.03589
0.03442,0.03442
0.03473,0.03473
0.03473,0.03473
0.03473,0.03473
0.03497,0.03497
0.03381,0.03381
0.03302,0.03302
0.03253,0.03253
0.03333,0.03333
0.034,0.034
0.03302,0.03302
0.03363,0.03363
0.03357,0.03357
0.03198,0.03198
0.03186,0.03186
0.03308,0.03308
0.03217,0.03217
0.03314,0.03314
0.03357,0.03357
0.03394,0.03394
0.034,0.034
0.03461,0.03461
0.03436,0.03436
0.03198,0.03198
0.03369,0.03369
0.03339,0.03339
0.03442,0.03442
0.03381,0.03381
0.03375,0.03375
0.034,0.034
0.0343,0.0343
0.03345,0.03345
0.03345,0.03345
0.03424,0.03424
0.03302,0.03302
0.03217,0.03217
0.03235,0.03235
0.03271,0.03271
0.03229,0.03229
0.03259,0.03259
0.03326,0.03326
0.03156,0.03156
0.03259,0.03259
0.03217,0.03217
0.03198,0.03198
0.0321,0.0321
0.03192,0.03192
0.03198,0.03198
0.03107,0.03107
0.03296,0.03296
0.03076,0.03076
0.03223,0.03223
0.03149,0.03149
0.03174,0.03174
0.03116,0.03116
0.03137,0.03137
0.03122,0.03122
0.03204,0.03204
0.03168,0.03168
0.03156,0.03156
0.0311,0.0311
0.03091,0.03091
0.03241,0.03241
0.03174,0.03174
0.03204,0.03204
0.03229,0.03229
0.03131,0.03131
0.0321,0.0321
0.03229,0.03229
0.03192,0.03192
0.03052,0.03052
0.0303,0.0303
0.02948,0.02948
0.02917,0.02917
0.03119,0.03119
0.02948,0.02948
0.03009,0.03009
0.02982,0.02982
0.02991,0.02991
0.02844,0.02844
0.02853,0.02853
0.02795,0.02795
0.02853,0.02853
0.02863,0.02863
0.02835,0.02835
0.02762,0.02762
0.02737,0.02737
0.02853,0.02853
0.02734,0.02734
0.02762,0.02762
0.02814,0.02814
0.02655,0.02655
0.02673,0.02673
0.02753,0.02753
0.02768,0.02768
0.02679,0.02679
0.02823,0.02823
0.02686,0.02686
0.02664,0.02664
0.02658,0.02658
0.02673,0.02673
0.02716,0.02716
0.02692,0.02692
0.02786,0.02786
0.02612,0.02612
0.02682,0.02682
0.02734,0.02734
0.02643,0.02643
0.02725,0.02725
0.02805,0.02805
0.02899,0.02899
0.02713,0.02713
0.02756,0.02756
0.02615,0.02615
0.02667,0.02667
0.02704,0.02704
0.0267,0.0267
0.0264,0.0264
0.02664,0.02664
0.0264,0.0264
0.02661,0.02661
0.02692,0.02692
0.02704,0.02704
0.02652,0.02652
0.0271,0.0271
0.02817,0.02817
0.02725,0.02725
0.02698,0.02698
0.02805,0.02805
0.02637,0.02637
0.02713,0.02713
0.02682,0.02682
0.02805,0.02805
0.02673,0.02673
0.02783,0.02783
0.02695,0.02695
0.02643,0.02643
0.0267,0.0267
0.02676,0.02676
0.02777,0.02777
0.02701,0.02701
0.02863,0.02863
0.02707,0.02707
0.02762,0.02762
0.02783,0.02783
0.02795,0.02795
0.02802,0.02802
0.02893,0.02893
0.02789,0.02789
0.02695,0.02695
0.0289,0.0289
0.02847,0.02847
0.02875,0.02875
0.02914,0.02914
0.02887,0.02887
0.02942,0.02942
0.03052,0.03052
0.03055,0.03055
0.03052,0.03052
0.02972,0.02972
0.0318,0.0318
0.02908,0.02908
0.0304,0.0304
0.03107,0.03107
0.03043,0.03043
0.03107,0.03107
0.03198,0.03198
0.03036,0.03036
0.03079,0.03079
0.01852,0.01852
0,0
0.03,0.03
0.03021,0.03021
0.03122,0.03122
0.03085,0.03085
0.03168,0.03168
0.03033,0.03033
0.03104,0.03104
0.03064,0.03064
0.03085,0.03085
0.0318,0.0318
0.03479,0.03479
0.03491,0.03491
0.03595,0.03595
0.03802,0.03802
0.03491,0.03491
0.03296,0.03296
0.03497,0.03497
0.03461,0.03461
0.03448,0.03448
0.03418,0.03418
0.03381,0.03381
0.0318,0.0318
0.03326,0.03326
0.03412,0.03412
0.0354,0.0354
0.03467,0.03467
0.03516,0.03516
0.03394,0.03394
0.03424,0.03424
0.03735,0.03735
0.03589,0.03589
0.03546,0.03546
0.03467,0.03467
0.0343,0.0343
0.03448,0.03448
0.03589,0.03589
0.03644,0.03644
0.03638,0.03638
0.03564,0.03564
0.03412,0.03412
0.03387,0.03387
0.03656,0.03656
0.0387,0.0387
0.03845,0.03845
0.03754,0.03754
0.0354,0.0354
0.034,0.034
0.03546,0.03546
0.03845,0.03845
0.03748,0.03748
0.03632,0.03632
0.0376,0.0376
0.03693,0.03693
0.03729,0.03729
0.03693,0.03693
0.03601,0.03601
0.03656,0.03656
0.03577,0.03577
0.03607,0.03607
0.03516,0.03516
0.03754,0.03754
0.03699,0.03699
0.03644,0.03644
0.03656,0.03656
0.03625,0.03625
0.03571,0.03571
0.03619,0.03619
0.03723,0.03723
0.03802,0.03802
0.03772,0.03772
0.03693,0.03693
0.03784,0.03784
0.03772,0.03772
0.03864,0.03864
0.03827,0.03827
0.03851,0.03851
0.03784,0.03784
0.03662,0.03662
0.03644,0.03644
0.03729,0.03729
0.03809,0.03809
0.03815,0.03815
0.0387,0.0387
0.03693,0.03693
0.03693,0.03693
0.0379,0.0379
0.0379,0.0379
0.0379,0.0379
0.03717,0.03717
0.03754,0.03754
0.03827,0.03827
0.03821,0.03821
0.03784,0.03784
0.03748,0.03748
0.03729,0.03729
0.03687,0.03687
0.03668,0.03668
0.0368,0.0368
0.03754,0.03754
0.03894,0.03894
0.03906,0.03906
0.03931,0.03931
0.03784,0.03784
0.03827,0.03827
0.03815,0.03815
0.03796,0.03796
0.03815,0.03815
0.03729,0.03729
0.03687,0.03687
0.03607,0.03607
0.03687,0.03687
0.0379,0.0379
0.03735,0.03735
0.03766,0.03766
0.03766,0.03766
0.03668,0.03668
0.03625,0.03625
0.03644,0.03644
0.03625,0.03625
0.03662,0.03662
0.03619,0.03619
0.03613,0.03613
0.03412,0.03412
0.03497,0.03497
0.03558,0.03558
0.03546,0.03546
0.03528,0.03528
0.0354,0.0354
0.03357,0.03357
0.03485,0.03485
0.03351,0.03351
0.03308,0.03308
0.03455,0.03455
0.03381,0.03381
0.03284,0.03284
0.03241,0.03241
0.03345,0.03345
0.03308,0.03308
0.03296,0.03296
0.03302,0.03302
0.03137,0.03137
0.03009,0.03009
0.03012,0.03012
0.03235,0.03235
0.034,0.034
0.03116,0.03116
0.03131,0.03131
0.0307,0.0307
0.03098,0.03098
0.03149,0.03149
0.03076,0.03076
0.03043,0.03043
0.03073,0.03073
0.02997,0.02997
0.03021,0.03021
0.02957,0.02957
0.02997,0.02997
0.03174,0.03174
0.02951,0.02951
0.02994,0.02994
0.02933,0.02933
0.03091,0.03091
0.0304,0.0304
0.03101,0.03101
0.0304,0.0304
0.02954,0.02954
0.02963,0.02963
0.02887,0.02887
0.02921,0.02921
0.02988,0.02988
0.02917,0.02917
0.03006,0.03006
0.02896,0.02896
0.02832,0.02832
0.02991,0.02991
0.03033,0.03033
0.02893,0.02893
0.02893,0.02893
0.02924,0.02924
0.02771,0.02771
0.02783,0.02783
0.03043,0.03043
0.02838,0.02838
0.02722,0.02722
0.02979,0.02979
0.03024,0.03024
0.02939,0.02939
0.02988,0.02988
0.02838,0.02838
0.02734,0.02734
0.02771,0.02771
0.02731,0.02731
0.02704,0.02704
0.02667,0.02667
0.02655,0.02655
0.02661,0.02661
0.02646,0.02646
0.02698,0.02698
0.02637,0.02637
0.02786,0.02786
0.03204,0.03204
0.03149,0.03149
0.0304,0.0304
0.0274,0.0274
0.02539,0.02539
0.02621,0.02621
0.02597,0.02597
0.0264,0.0264
0.02484,0.02484
0.02612,0.02612
0.02594,0.02594
0.02563,0.02563
0.02643,0.02643
0.02695,0.02695
0.02509,0.02509
0.02545,0.02545
0.02524,0.02524
0.02499,0.02499
0.02759,0.02759
0.0296,0.0296
0.02966,0.02966
0.02655,0.02655
0.02859,0.02859
0.02719,0.02719
0.02689,0.02689
0.02777,0.02777
0.02725,0.02725
0.02597,0.02597
0.02811,0.02811
0.02612,0.02612
0.02692,0.02692
0.02643,0.02643
0.02753,0.02753
0.02698,0.02698
0.02728,0.02728
0.02798,0.02798
0.02716,0.02716
0.02859,0.02859
0.02911,0.02911
0.02859,0.02859
0.02853,0.02853
0.02856,0.02856
0.0267,0.0267
0.02713,0.02713
0.0285,0.0285
0.02802,0.02802
0.02713,0.02713
0.0278,0.0278
0.02682,0.02682
0.02692,0.02692
0.02777,0.02777
0.02899,0.02899
0.02646,0.02646
0.02811,0.02811
0.02722,0.02722
0.0271,0.0271
0.02722,0.02722
0.02805,0.02805
0.0278,0.0278
0.02722,0.02722
0.02792,0.02792
0.02774,0.02774
0.02744,0.02744
0.02927,0.02927
0.03131,0.03131
